11,99,78,0,35,74,9,25,12,20,13,23,17,16,8,4,25,-1
13,90,78,0,29,66,3,13,19,25,15,29,10,21,4,2,25,-1
16,75,78,0,20,65,5,17,15,20,12,27,12,19,11,4,26,-1
27,76,78,1,26,66,6,21,13,25,18,34,15,23,9,6,18,-1
33,71,72,0,24,58,11,26,12,18,13,29,14,19,8,3,18,1
36,83,78,0,24,65,10,29,14,15,12,25,13,11,6,3,23,-1
40,76,65,0,24,64,8,25,20,24,14,33,12,17,15,5,25,1
48,74,78,0,12,46,1,13,28,35,7,28,6,15,5,7,22,-1
51,65,65,0,23,52,5,14,14,21,11,26,9,15,7,8,20,1
59,65,72,0,23,68,8,23,11,17,17,30,21,11,12,5,16,1
61,94,72,0,32,66,2,6,28,33,19,41,19,21,8,9,22,1
66,80,65,0,29,61,12,29,10,22,14,29,20,15,2,6,24,1
68,68,65,0,25,66,6,22,12,18,12,29,17,11,6,9,21,1
73,74,78,1,25,67,2,15,19,24,15,33,8,18,9,9,22,-1
75,73,72,0,25,67,8,25,15,17,21,25,17,15,3,4,13,1
80,70,65,0,24,55,5,15,17,24,11,35,15,19,5,3,15,1
82,65,65,1,18,56,4,14,25,29,9,34,6,12,6,11,18,1
87,75,72,0,24,51,8,19,19,27,7,27,14,26,17,6,17,1
89,88,72,0,34,58,4,10,16,22,11,31,23,14,5,6,28,1
96,57,65,0,20,69,7,20,10,23,26,32,9,13,9,9,17,1
101,75,65,0,26,56,6,15,17,24,11,24,13,21,9,6,25,1
103,74,78,0,23,67,7,20,8,10,10,23,15,12,8,5,21,-1
108,63,72,0,19,60,7,21,18,22,14,26,10,11,8,7,14,1
110,83,72,0,24,54,4,15,31,39,11,31,15,15,7,3,17,1
117,75,72,0,25,57,3,12,22,33,14,39,13,15,2,3,21,1
121,92,65,0,31,55,4,9,26,29,10,23,18,15,8,7,17,1
123,81,78,0,20,55,6,15,21,24,10,19,14,18,9,2,24,-1
128,65,78,0,22,58,6,17,12,17,14,23,15,18,8,4,21,-1
