11,86,78,0,24,59,12,30,16,21,11,20,11,23,7,0,19,-1
16,77,78,0,17,55,5,21,20,29,10,25,6,23,11,3,16,-1
19,65,78,0,21,73,7,38,12,17,21,15,18,10,15,1,19,-1
23,94,78,0,22,55,11,31,14,21,12,26,12,28,12,0,21,-1
27,76,78,0,20,63,9,34,8,12,12,15,16,13,9,2,23,-1
30,84,72,0,25,59,10,27,24,33,13,26,15,12,11,5,20,1
33,70,65,0,23,57,8,17,16,20,13,20,9,15,11,0,16,1
42,70,78,0,16,59,4,17,23,28,17,28,8,20,11,3,24,-1
43,74,78,0,22,61,8,25,9,12,9,17,16,24,17,2,24,-1
47,88,72,0,34,64,11,27,9,13,12,25,21,18,12,5,17,1
56,94,78,0,29,63,8,23,17,25,13,21,11,20,11,2,20,-1
57,90,78,0,25,78,10,35,19,24,24,17,15,23,18,1,26,-1
68,74,78,0,24,65,4,29,8,11,21,24,18,24,11,1,13,-1
71,87,72,0,32,64,5,19,18,23,11,26,19,17,12,2,13,1
75,74,72,0,25,54,9,21,15,20,6,20,13,19,9,1,16,1
79,89,65,0,30,63,7,18,22,24,12,22,16,8,8,2,17,1
82,59,72,0,21,45,6,19,11,16,3,27,9,21,11,0,16,1
86,82,78,0,25,54,11,25,15,18,9,16,19,22,12,5,22,-1
89,96,72,0,26,60,5,16,39,49,23,21,13,14,11,2,19,1
94,62,78,0,18,60,6,21,13,21,18,21,5,15,7,0,17,-1
96,60,78,0,19,71,4,28,10,16,17,27,12,13,11,1,20,-1
100,67,72,0,27,58,6,18,7,9,15,28,14,28,10,0,13,1
104,98,72,0,30,62,12,27,26,30,9,18,16,10,11,0,20,1
110,113,72,2,37,68,8,21,31,38,11,33,18,22,10,1,22,1
114,77,78,0,23,55,8,23,14,18,9,16,13,18,15,3,12,-1
117,64,78,0,21,52,6,20,8,14,9,24,9,22,10,0,18,-1
120,77,78,0,28,67,10,24,8,10,14,24,16,20,11,2,16,-1
125,69,72,0,23,56,6,22,17,27,13,20,12,18,14,2,18,1
128,68,78,0,22,61,2,14,9,14,12,18,10,26,19,3,19,-1
