11,64,78,0,26,51,4,13,8,16,8,21,14,22,14,6,14,1
12,84,78,0,30,68,8,16,16,22,23,27,20,21,13,7,22,1
16,88,78,0,35,67,2,9,6,11,16,22,21,25,11,0,23,-1
18,75,65,0,33,64,1,7,8,8,12,33,21,20,10,9,18,1
21,98,72,0,39,76,7,16,13,18,17,31,27,16,9,2,23,1
28,100,72,0,39,67,5,9,17,27,11,35,23,19,21,5,23,1
31,99,72,0,43,76,6,16,7,10,18,27,27,12,13,6,18,1
34,81,78,0,23,66,8,23,11,15,13,24,15,20,6,8,21,-1
47,63,78,0,24,63,7,16,7,14,16,32,15,29,14,3,21,-1
49,65,72,0,23,63,5,17,14,21,15,27,15,14,19,2,17,1
58,64,65,0,24,58,1,10,15,21,12,40,20,22,8,3,22,1
65,78,72,0,31,69,5,14,11,19,18,27,21,14,12,8,18,1
68,81,65,0,34,74,4,9,9,14,15,32,16,26,23,3,21,1
70,73,78,0,23,49,5,17,14,22,6,23,19,15,11,2,17,-1
74,74,72,0,25,50,4,14,20,25,9,20,15,15,12,2,16,1
76,70,72,0,23,55,4,8,20,26,18,29,14,18,9,4,21,1
79,83,65,0,34,69,10,18,5,9,13,26,19,21,19,2,17,1
82,83,65,0,36,71,2,10,9,14,20,19,20,17,17,3,15,1
84,67,65,0,27,62,3,11,10,18,19,27,16,24,14,1,18,1
89,85,72,0,35,73,0,7,15,19,14,31,21,12,10,3,16,1
91,62,65,0,17,57,4,8,24,32,12,31,5,15,16,1,13,1
93,83,72,0,29,65,5,13,20,23,18,21,22,15,11,5,21,1
96,71,65,0,28,62,2,9,13,16,14,27,21,21,21,4,18,1
103,61,65,0,21,55,4,12,15,16,10,20,16,19,19,2,17,1
105,57,65,0,23,59,2,9,9,12,14,33,12,16,11,6,17,1
110,74,72,0,28,67,5,13,13,17,12,25,18,16,16,3,16,1
112,67,78,0,17,56,0,11,23,34,18,20,8,13,9,2,25,-1
117,80,72,0,36,72,2,8,6,6,15,33,25,13,11,5,19,1
123,73,78,0,31,57,1,10,10,13,9,23,26,15,9,3,18,1
125,72,78,0,31,70,5,15,5,10,14,33,24,11,7,4,15,1
126,57,78,0,25,58,1,5,3,6,15,29,17,16,7,5,16,-1
