13,72,78,0,23,52,5,11,4,4,6,22,10,19,9,3,13,-1
16,85,78,0,20,58,6,20,12,16,10,13,6,18,8,0,16,-1
19,57,78,0,18,54,4,12,11,13,9,20,9,11,6,5,19,-1
23,82,78,1,24,58,5,8,21,37,10,18,11,19,14,7,23,-1
26,74,72,0,29,57,4,10,12,20,10,22,21,9,9,2,22,1
30,62,78,0,16,50,5,13,11,19,12,26,11,24,9,2,22,-1
36,71,78,0,20,57,2,6,13,24,13,18,7,14,7,4,16,-1
38,53,78,0,19,56,2,15,5,6,14,26,9,25,3,4,17,-1
48,72,78,0,13,56,7,21,4,5,13,24,7,26,4,2,13,-1
51,60,72,0,15,46,5,13,25,31,11,30,8,28,7,5,16,1
63,59,78,0,13,58,3,24,12,21,12,26,7,20,10,2,16,-1
66,63,65,0,21,46,6,21,15,24,5,27,10,21,5,6,13,1
69,76,78,0,23,59,10,29,8,10,7,16,15,12,10,4,4,-1
72,68,72,0,23,64,6,28,16,22,15,29,9,18,13,2,18,1
75,82,72,0,27,58,17,31,11,16,8,25,21,17,12,3,20,1
80,90,78,0,13,50,4,17,13,20,6,21,7,22,8,5,16,-1
82,83,78,0,13,38,5,11,11,16,4,18,9,26,7,1,18,-1
89,55,65,0,21,61,3,23,10,15,10,34,10,12,2,6,18,1
94,59,72,0,19,55,7,22,14,18,15,27,12,18,12,10,17,1
101,67,78,0,17,64,10,43,7,10,18,22,13,16,7,5,15,-1
103,76,78,0,13,52,6,15,8,12,11,17,6,14,7,4,11,-1
108,71,78,0,27,61,5,18,7,16,12,28,13,19,10,4,24,-1
110,72,78,0,17,58,2,18,17,27,23,31,6,19,3,3,24,-1
115,72,78,0,12,51,2,14,2,4,11,27,2,21,4,6,18,-1
117,58,78,0,13,50,6,24,5,12,10,33,9,24,8,0,22,-1
122,67,78,0,20,58,5,25,5,8,15,20,11,18,5,5,17,-1
124,66,78,0,16,48,2,11,9,11,5,20,7,16,3,7,14,-1
128,83,78,0,21,63,8,28,6,11,15,15,12,18,5,0,27,-1
