11,58,78,0,15,59,2,16,6,9,12,31,7,27,5,1,14,-1
15,60,78,0,18,45,5,13,9,20,7,24,9,19,4,1,21,-1
21,58,78,0,13,45,5,11,10,17,15,28,10,28,5,3,11,-1
26,62,72,0,19,49,7,19,17,24,17,23,12,16,5,3,15,1
30,54,78,0,18,52,5,20,4,8,14,16,11,17,3,3,10,-1
34,55,78,0,15,44,2,10,8,12,8,19,5,19,11,2,11,-1
38,100,78,0,20,59,5,25,4,9,9,13,12,12,6,2,15,-1
40,72,78,1,23,66,4,24,19,31,19,30,10,18,4,3,22,-1
49,77,78,0,19,63,2,14,14,18,15,21,14,17,10,3,13,-1
50,83,78,0,31,57,9,19,12,15,10,24,19,13,3,1,17,1
51,58,78,0,19,44,7,20,13,16,7,22,13,21,10,1,13,1
59,70,78,0,13,40,7,21,6,9,11,22,10,25,1,1,14,-1
61,72,78,0,14,43,3,15,13,22,3,21,7,13,3,3,15,-1
66,58,78,0,22,55,3,14,7,10,15,21,12,17,8,4,19,-1
68,87,72,1,28,57,7,19,24,29,11,30,17,15,4,2,21,1
75,70,78,0,22,51,4,13,15,20,9,22,12,13,4,2,19,-1
77,57,78,0,19,50,4,17,7,8,11,27,11,22,2,5,9,-1
81,70,65,0,23,50,5,15,19,26,8,28,12,18,8,1,16,1
83,58,65,0,19,44,5,13,15,18,12,25,15,20,7,5,7,1
88,61,78,0,17,63,2,15,11,15,18,18,5,13,9,2,11,-1
90,55,78,0,17,50,4,15,15,22,14,22,11,8,4,3,13,-1
96,67,78,0,19,53,3,14,6,8,15,26,9,21,2,2,18,-1
101,66,72,0,21,43,6,15,18,23,6,21,9,13,7,1,14,1
103,41,78,0,10,47,4,17,8,15,7,26,6,15,6,1,17,-1
108,77,78,1,28,66,1,15,16,18,11,27,11,18,11,1,17,-1
110,77,78,0,17,50,8,18,16,21,9,26,12,15,1,3,19,-1
112,86,78,0,23,52,5,10,15,19,11,23,11,28,6,4,15,-1
116,72,72,0,27,51,13,19,5,9,5,23,19,15,8,4,16,1
118,74,78,0,13,41,8,24,3,5,6,14,10,23,5,1,17,-1
123,72,78,0,22,61,4,17,12,17,17,17,9,20,8,2,23,-1
