11,77,72,0,28,66,3,15,18,30,17,31,13,20,10,4,24,1
13,73,72,0,25,60,7,21,16,27,17,26,15,23,15,5,19,1
19,67,78,0,23,67,4,18,11,17,12,26,14,19,8,3,27,-1
22,76,72,0,25,64,3,25,23,37,19,31,16,16,14,4,15,1
25,80,72,0,27,58,4,19,22,31,13,22,14,16,13,0,19,1
27,79,78,0,28,75,7,21,8,13,20,20,9,16,7,2,19,-1
31,67,72,0,20,57,6,20,21,27,17,22,11,16,9,1,21,1
34,74,78,0,21,58,6,18,16,20,18,23,12,23,6,3,21,-1
41,65,72,0,24,60,2,15,15,28,14,29,15,12,9,6,17,1
46,79,72,0,33,77,5,21,8,16,24,35,23,19,17,5,15,1
50,82,78,0,34,64,4,16,10,17,10,43,20,25,8,7,17,1
51,75,72,0,26,54,4,14,19,26,8,26,14,20,14,3,16,1
59,85,72,0,31,64,10,25,13,14,11,30,19,16,17,5,17,1
62,51,72,0,20,53,2,19,9,12,10,27,11,21,11,3,16,1
66,83,78,0,32,68,3,11,9,12,11,31,16,21,8,2,18,-1
69,61,78,0,22,48,2,11,4,6,8,25,9,24,5,5,17,-1
73,105,78,0,21,60,6,18,19,26,12,16,7,20,9,1,23,-1
76,72,65,0,25,56,6,12,16,20,12,25,10,18,9,2,26,1
80,72,72,0,29,70,4,18,10,14,18,28,17,18,9,2,15,1
83,65,65,0,24,61,7,16,10,18,14,26,15,12,10,4,12,1
87,84,78,0,24,60,5,19,21,29,11,14,9,12,9,0,26,-1
90,82,65,0,25,56,7,16,25,33,14,22,10,15,6,4,17,1
97,92,65,0,37,75,8,14,10,12,13,32,21,8,7,2,18,1
101,52,72,0,20,47,4,12,8,13,2,32,5,18,6,8,18,1
104,91,78,0,25,59,5,14,16,24,7,22,13,20,10,2,23,-1
108,82,72,0,35,68,8,21,4,7,18,27,26,14,7,6,17,1
111,77,65,0,25,64,7,19,20,28,18,31,14,8,7,5,16,1
115,70,78,0,17,43,4,13,13,19,10,26,10,33,7,6,17,-1
118,76,72,0,30,59,9,20,7,11,7,26,15,10,13,2,11,1
122,68,78,0,24,50,3,12,17,21,6,22,12,18,11,3,15,1
123,73,78,0,28,63,5,15,8,12,15,18,15,10,10,2,19,-1
138,86,78,0,27,60,2,7,16,28,17,23,11,17,7,3,25,-1
