11,66,65,0,23,56,3,14,17,18,14,21,10,10,3,4,11,1
14,72,78,0,21,54,7,22,12,13,6,20,14,16,10,3,9,-1
17,79,78,0,27,58,8,20,14,17,11,22,10,10,3,5,12,-1
19,68,78,0,27,65,8,25,6,11,14,31,13,9,7,1,7,1
20,54,78,0,19,48,6,19,10,19,5,25,12,9,10,10,10,1
21,63,78,0,17,57,4,21,9,10,14,22,9,19,6,8,7,-1
25,71,78,0,20,47,7,25,8,10,6,13,9,15,4,1,12,-1
27,49,78,0,16,50,4,22,3,4,18,19,9,16,3,5,11,-1
29,80,78,0,17,60,6,31,3,6,12,20,9,18,8,5,14,-1
33,80,65,0,27,49,10,22,16,22,9,28,19,17,4,11,14,1
35,66,72,0,26,59,4,20,10,15,17,19,16,7,7,10,5,1
50,68,78,0,19,44,5,16,12,15,9,22,8,20,4,9,12,-1
57,79,78,0,23,60,9,23,3,10,10,14,11,10,6,2,15,-1
60,56,65,0,22,53,4,17,8,13,14,27,12,16,8,9,10,1
65,77,65,0,26,48,8,17,17,19,4,29,14,12,6,7,7,1
68,74,65,0,31,51,4,12,8,13,4,29,14,8,3,7,6,1
75,60,72,0,21,50,7,18,11,16,8,32,13,13,9,11,14,1
80,67,72,0,24,57,7,22,12,15,17,23,15,11,5,8,12,1
82,58,72,0,21,50,6,15,10,11,14,19,12,14,9,5,7,1
87,71,65,0,25,52,3,14,18,20,12,22,12,12,4,10,5,1
89,65,78,0,17,52,5,21,9,14,11,19,6,11,6,9,11,-1
94,70,72,0,22,48,4,17,22,25,13,27,12,14,5,2,7,1
96,51,72,0,15,39,5,15,16,23,7,23,10,10,5,3,8,1
102,70,65,0,29,50,7,19,5,11,6,35,11,17,3,6,11,1
108,75,78,1,25,59,8,28,14,15,11,23,14,15,6,8,15,-1
110,60,65,0,24,48,5,14,7,10,9,26,12,12,2,4,7,1
115,66,72,0,25,58,4,19,12,13,11,25,15,6,9,5,6,1
117,76,72,0,29,58,9,23,9,11,18,21,16,5,4,4,8,1
122,85,72,0,30,57,11,20,14,22,17,29,22,14,9,7,8,1
123,75,72,0,25,57,5,15,20,23,10,25,15,8,10,5,9,1
125,61,72,0,22,52,4,13,13,17,7,27,10,12,8,3,5,1
138,82,78,0,21,56,10,27,10,12,12,17,11,15,4,1,13,-1
