11,64,72,0,21,60,6,26,16,27,17,41,9,18,4,5,19,1
15,49,65,0,17,54,2,12,13,25,17,19,7,16,8,4,13,1
18,49,65,0,17,54,6,25,9,11,14,20,6,17,13,3,16,1
22,65,72,0,24,60,5,23,12,19,17,18,17,13,12,2,19,1
26,62,65,0,24,60,6,16,8,14,13,29,14,12,8,4,18,1
30,61,78,0,22,60,3,22,5,8,15,22,12,21,7,4,21,-1
33,63,65,0,20,58,6,14,17,26,17,22,8,16,11,0,17,1
35,69,78,0,13,55,7,24,5,8,10,15,10,19,8,1,16,-1
38,83,78,0,18,47,8,21,4,7,10,15,10,26,5,0,15,-1
47,63,65,0,21,56,8,20,13,24,16,26,10,19,12,3,23,1
49,90,78,0,24,66,4,16,8,15,18,27,9,27,9,2,18,-1
51,55,78,0,9,56,2,16,6,13,14,18,2,16,11,1,17,-1
62,48,78,0,17,58,7,20,2,6,17,22,4,21,8,3,14,-1
64,62,72,1,20,66,4,21,18,25,23,23,7,16,14,2,17,1
68,46,65,0,18,52,5,14,5,10,11,23,7,17,10,1,13,1
72,65,65,0,24,62,5,18,12,17,16,20,12,11,7,1,16,1
75,72,78,0,20,60,7,24,12,18,14,16,11,12,9,1,17,-1
78,67,65,0,22,59,5,16,18,25,20,22,9,22,14,2,15,1
80,50,78,0,18,65,4,24,4,6,16,24,7,10,8,0,15,-1
86,59,78,0,18,55,4,19,13,14,17,17,11,12,6,0,16,-1
90,53,72,0,16,58,3,11,18,23,18,22,7,13,11,3,17,1
94,60,78,0,16,50,4,19,10,16,12,16,7,16,10,1,18,-1
96,61,78,0,21,49,4,15,10,12,10,25,10,23,10,1,17,-1
100,77,65,0,26,53,6,17,19,25,8,26,10,12,9,2,13,1
105,75,65,0,23,55,7,20,22,31,20,22,12,14,7,2,13,1
108,65,72,0,20,49,6,18,19,26,12,26,13,17,9,6,15,1
111,41,78,0,12,51,3,18,13,18,11,28,4,12,4,4,12,-1
114,62,78,0,17,60,3,21,18,28,18,13,6,8,9,0,25,-1
117,66,72,0,23,56,1,13,19,30,14,24,14,12,11,0,13,1
123,48,78,0,18,63,2,11,5,6,23,24,3,19,9,1,20,-1
