11,78,78,0,20,51,3,15,19,22,7,24,11,15,5,2,17,-1
15,70,72,0,21,58,6,20,22,27,10,29,15,13,6,4,14,1
17,72,65,0,25,64,5,12,17,25,18,28,5,18,3,2,13,1
21,94,72,1,28,55,12,28,26,36,8,18,15,15,10,2,23,1
25,73,65,0,31,64,4,15,7,11,11,24,12,13,5,1,17,1
26,67,78,0,21,60,3,22,15,17,14,23,11,15,7,3,14,-1
31,68,78,0,24,60,3,14,13,16,8,24,12,6,6,1,13,-1
33,79,78,0,27,61,3,12,11,18,10,20,9,12,6,3,15,-1
38,76,78,0,22,54,8,21,20,32,13,21,11,12,5,2,20,-1
40,61,78,0,24,52,1,4,7,10,10,24,8,18,3,1,12,-1
50,74,65,0,30,62,9,17,5,13,5,30,17,6,10,5,17,1
57,56,78,0,21,69,2,26,3,8,14,22,10,11,7,2,16,-1
59,59,78,0,20,65,6,25,9,10,17,29,14,15,8,5,13,-1
66,73,78,0,26,64,7,19,9,15,19,27,9,16,2,4,18,-1
68,61,78,0,17,63,2,20,12,19,11,35,7,15,7,1,17,-1
75,61,78,0,19,56,6,24,9,13,8,23,14,14,5,4,16,-1
80,79,72,0,26,52,8,18,19,25,6,21,15,7,10,4,16,1
82,74,72,0,28,55,7,13,11,14,13,32,18,18,10,6,16,1
87,61,65,0,24,54,5,14,8,13,7,29,13,18,9,3,13,1
89,61,78,0,20,44,3,12,11,12,6,26,8,19,7,4,13,-1
94,71,72,0,28,59,4,15,11,14,10,31,16,13,7,3,9,1
96,59,78,0,21,45,3,13,8,9,7,25,12,21,7,6,13,-1
103,72,72,0,25,44,6,12,16,17,8,26,10,18,7,5,17,1
108,69,65,0,25,49,3,6,16,21,8,26,14,13,7,1,22,1
110,58,65,0,22,51,4,7,10,12,11,22,9,13,7,3,18,1
117,79,72,0,27,52,16,23,9,13,13,23,22,17,10,2,16,1
124,65,78,0,24,54,3,7,13,14,11,27,9,16,5,5,13,-1
128,61,78,0,23,46,3,10,12,19,7,25,8,17,7,1,19,1
130,58,78,0,14,43,1,13,15,20,7,26,3,19,9,5,13,-1
