13,87,72,0,35,64,1,11,16,25,17,30,23,31,17,9,16,1
16,76,78,0,28,63,3,10,12,18,16,24,14,22,12,3,17,-1
20,95,72,0,31,62,9,21,24,32,12,36,21,26,11,6,28,1
24,66,78,0,25,55,11,19,5,7,8,25,18,28,19,3,19,1
25,69,78,0,23,49,6,19,17,25,8,28,11,16,8,5,17,1
30,60,72,0,25,58,3,12,7,9,9,15,12,10,8,1,12,1
33,87,78,1,32,77,10,21,12,18,18,28,11,14,9,1,25,-1
36,72,72,0,29,63,3,14,11,17,16,25,18,16,12,6,12,1
45,67,78,0,23,71,4,24,5,9,25,20,9,15,12,2,14,-1
47,46,78,0,17,58,6,22,5,8,9,24,4,17,10,3,15,-1
48,71,78,0,22,53,4,18,7,15,13,26,10,28,7,7,31,-1
49,68,78,0,24,52,7,21,13,21,16,29,13,19,6,2,16,1
57,106,72,0,37,71,7,17,25,31,19,40,21,19,8,10,20,1
62,59,78,0,20,62,2,18,11,14,13,25,13,14,8,4,16,-1
66,65,78,0,14,47,3,15,7,10,6,21,9,29,9,4,20,-1
69,86,78,0,30,65,7,18,4,8,15,18,20,13,4,3,16,-1
73,78,78,0,18,59,5,18,19,26,16,26,8,18,4,4,17,-1
76,73,78,0,19,67,7,24,18,24,19,24,11,11,10,5,13,-1
80,69,78,0,18,52,4,11,12,21,8,29,6,22,8,4,15,-1
83,66,65,1,24,60,3,18,15,24,18,35,11,30,11,1,19,1
90,67,78,0,23,63,5,23,10,16,14,17,14,10,8,5,19,-1
94,74,78,0,23,75,9,25,2,3,20,21,9,13,11,7,19,-1
97,71,78,0,19,60,5,15,14,19,13,21,8,19,12,6,21,-1
101,73,65,0,31,61,6,18,5,7,6,21,16,9,11,4,13,1
104,72,65,0,27,57,5,14,13,15,8,24,8,13,9,4,17,1
108,67,72,0,27,55,3,9,10,15,11,27,17,16,5,6,9,1
111,69,78,0,20,66,5,24,13,18,11,23,8,19,11,6,18,-1
115,70,78,0,23,54,7,13,0,0,6,19,9,15,6,2,10,-1
118,69,78,0,16,50,5,24,11,15,12,20,10,20,6,2,20,-1
122,65,78,1,23,61,9,24,9,11,11,28,17,18,7,5,19,-1
