4,80,72,0,33,77,6,20,8,14,22,31,14,13,12,1,14,1
10,89,72,0,38,68,4,16,9,14,16,27,16,14,11,0,20,1
14,87,72,0,34,68,4,17,15,21,17,27,19,10,7,0,17,1
18,91,72,0,37,65,5,8,12,18,17,22,22,14,17,1,7,1
19,72,72,0,27,54,6,17,12,20,14,22,20,23,11,3,15,1
25,63,65,0,23,60,1,8,16,32,27,39,10,25,8,6,25,1
27,77,78,0,23,64,6,11,11,15,18,19,12,22,15,4,18,-1
32,84,65,0,30,59,5,11,19,26,16,32,15,17,10,3,12,1
41,71,65,0,25,64,1,11,20,27,16,24,12,13,10,1,25,1
46,88,72,0,36,65,4,13,12,24,19,21,12,11,5,2,12,1
53,70,72,0,27,57,1,11,15,20,15,26,10,16,9,4,11,1
60,55,65,0,18,46,5,10,14,24,9,26,9,13,9,2,14,1
62,53,65,0,19,53,4,13,11,26,17,26,8,16,8,2,13,1
64,62,78,0,19,63,2,21,13,21,21,24,8,13,3,2,16,-1
69,67,65,0,19,64,6,16,23,31,20,23,8,6,6,1,18,1
73,71,72,1,27,86,4,17,13,25,32,26,9,6,11,3,22,1
76,70,72,0,27,60,3,11,13,25,16,25,14,18,9,5,17,1
81,59,72,0,22,65,2,13,13,28,24,23,8,13,8,4,12,1
83,71,72,0,29,64,5,16,8,11,20,15,14,11,9,1,13,1
88,60,65,0,24,60,3,6,9,18,17,33,13,14,8,5,13,1
90,72,78,0,29,72,2,11,12,19,17,34,19,17,11,6,19,1
95,66,72,0,27,60,6,17,6,11,14,25,12,18,9,4,9,1
97,91,72,0,31,66,5,19,24,42,19,22,19,13,9,4,17,1
102,79,65,0,32,60,5,13,10,13,10,26,16,15,15,1,15,1
104,72,65,0,23,56,6,17,20,31,13,33,15,16,5,3,23,1
109,77,72,0,29,72,8,19,11,16,16,35,17,9,3,2,15,1
111,58,72,0,20,53,1,6,17,31,18,19,4,9,11,1,12,1
115,73,65,0,27,61,11,19,8,14,20,24,15,17,3,0,16,1
117,78,65,0,32,71,3,14,11,15,23,33,16,12,6,4,13,1
123,78,78,0,25,68,3,10,25,34,22,31,8,14,8,4,22,1
124,70,78,0,18,61,5,24,17,24,17,19,5,12,10,2,13,-1
138,90,78,0,35,67,4,11,16,24,16,35,23,14,8,6,13,1
140,82,78,1,28,67,5,13,21,39,21,26,17,13,8,2,17,1
145,73,78,0,22,58,3,11,26,41,16,26,13,11,12,2,14,1
147,65,78,1,24,70,5,21,12,24,26,28,7,9,5,5,12,1
153,64,78,0,26,59,4,15,1,7,17,21,8,19,8,2,19,-1
