13,86,72,0,30,62,3,13,23,34,17,35,16,19,5,3,19,1
17,84,78,0,27,57,6,15,15,21,7,22,13,16,4,5,26,-1
20,68,72,0,20,48,7,17,21,29,12,29,16,22,7,2,16,1
22,97,78,0,33,71,10,33,10,13,20,20,18,19,8,2,16,-1
27,68,72,0,27,59,10,22,4,4,15,26,13,22,7,2,12,1
29,70,78,0,17,50,4,18,9,16,8,18,9,18,6,6,15,-1
34,89,78,0,32,66,7,22,9,12,18,19,15,23,9,2,25,-1
41,72,72,0,25,59,8,15,14,17,8,23,16,11,7,2,15,1
47,72,65,0,23,52,8,17,18,24,11,28,15,22,9,1,19,1
49,83,78,0,19,56,3,22,15,20,15,23,13,17,3,0,14,-1
52,64,78,0,19,54,6,18,8,13,10,24,12,25,10,1,16,-1
61,85,72,0,31,63,9,19,14,20,14,32,19,14,5,2,12,1
68,56,65,0,23,66,3,19,7,9,14,25,6,9,3,3,18,1
72,65,72,0,26,70,5,14,8,12,17,24,8,13,10,2,13,1
75,81,65,0,28,63,9,18,16,17,9,27,19,16,10,1,23,1
78,60,78,0,19,68,6,28,8,10,15,18,10,7,7,2,14,-1
82,74,78,0,24,62,6,21,14,19,17,26,12,16,2,1,18,-1
86,66,78,0,20,49,4,12,6,7,10,27,11,27,6,3,19,-1
89,84,78,0,24,62,5,20,11,15,16,18,5,17,7,2,16,-1
93,69,78,0,22,52,7,18,8,13,12,23,14,26,5,0,19,-1
96,68,65,0,25,61,5,15,13,17,12,23,15,14,9,0,19,1
103,83,72,0,27,63,9,20,20,31,23,18,15,16,10,2,22,1
106,67,78,0,21,48,7,22,9,13,8,24,11,22,8,2,19,-1
110,73,78,0,26,54,10,24,7,11,11,20,20,25,9,1,16,-1
114,75,78,0,22,53,4,15,18,20,12,21,7,23,8,1,18,-1
117,61,72,0,25,70,2,11,9,13,21,18,8,14,12,3,17,1
121,58,78,0,13,45,0,12,15,19,11,25,6,26,6,0,17,-1
128,68,78,0,24,52,5,16,15,19,8,29,13,18,7,3,15,1
130,51,78,0,18,62,3,10,11,12,14,22,10,17,10,1,19,-1
