11,78,65,0,27,50,8,12,16,26,9,22,17,18,9,1,21,1
14,77,78,0,20,43,2,10,7,9,2,24,11,22,7,5,23,-1
17,69,78,0,23,61,4,14,12,14,10,25,11,13,6,1,20,-1
20,61,72,0,22,51,6,12,11,19,9,35,10,15,5,8,15,1
24,75,78,0,31,56,7,15,6,13,8,26,17,12,10,3,18,1
25,60,78,0,22,41,3,4,13,18,5,33,12,19,5,6,19,1
26,54,78,0,18,39,3,10,15,22,6,24,10,17,11,3,20,1
31,65,78,0,18,49,1,10,6,9,13,25,5,23,5,7,24,-1
34,60,72,0,26,49,2,14,6,9,8,24,18,11,10,5,19,1
37,58,72,0,23,53,7,11,5,6,10,29,12,15,9,8,11,1
41,65,72,0,23,51,3,14,16,18,9,26,16,10,17,5,12,1
47,69,72,0,27,52,5,14,10,16,13,22,15,15,4,8,22,1
59,66,72,0,24,61,3,14,15,25,11,30,21,10,11,7,13,1
63,69,78,0,29,68,5,15,2,4,14,17,16,13,12,3,20,-1
66,61,72,0,27,66,4,13,3,6,16,27,13,4,5,6,12,1
69,90,78,0,30,72,6,12,12,16,13,23,14,18,6,2,22,-1
72,67,72,0,28,54,3,9,8,9,11,31,17,15,4,4,10,1
75,65,78,0,24,64,1,11,5,9,16,30,9,9,3,2,21,-1
78,59,78,0,18,52,2,13,10,13,9,21,14,17,6,12,23,-1
83,67,78,0,24,49,6,14,4,8,4,20,16,14,3,3,18,-1
86,64,78,0,18,50,2,8,10,16,5,24,7,14,5,5,17,-1
89,66,72,0,27,54,3,8,9,17,5,25,13,13,9,6,10,1
94,85,78,0,27,63,6,14,12,17,13,19,19,11,3,9,23,-1
97,74,65,0,30,57,5,10,9,13,7,25,16,15,6,7,23,1
100,61,72,0,24,61,5,13,8,8,14,27,10,12,6,9,11,1
103,63,65,0,23,58,6,19,11,15,8,30,14,11,6,6,15,1
108,70,78,0,25,56,2,10,15,22,10,29,11,12,5,8,24,-1
111,73,78,0,23,52,4,10,9,14,6,20,16,8,2,4,18,-1
115,74,78,1,31,72,1,12,5,11,19,26,20,15,9,3,19,-1
118,72,72,0,27,54,1,8,17,21,6,25,15,10,6,8,11,1
122,66,78,0,29,68,3,10,5,11,17,21,16,8,3,3,14,1
123,73,78,0,26,56,2,11,4,5,10,29,12,24,6,4,17,-1
