11,66,65,0,17,50,6,20,26,40,16,24,13,13,9,4,17,1
16,81,78,2,27,68,7,15,17,26,20,28,19,21,12,5,22,-1
20,66,72,0,25,51,5,10,11,15,8,25,17,16,11,4,18,1
25,69,78,0,26,54,4,10,13,17,9,23,21,14,12,0,18,1
26,79,78,0,19,55,3,12,18,28,9,15,10,17,11,1,19,-1
30,67,78,1,21,61,3,10,19,23,14,18,14,12,10,5,15,-1
34,63,78,0,23,75,2,16,13,19,19,32,11,16,9,2,20,-1
38,61,72,0,19,49,2,5,21,27,11,20,15,13,8,7,11,1
46,69,72,0,22,46,6,12,19,27,8,25,15,14,11,7,14,1
47,65,72,0,22,62,1,13,20,25,16,31,15,13,10,6,12,1
48,70,72,0,27,63,2,8,14,18,14,38,21,15,8,12,18,1
55,62,65,0,18,52,3,13,23,29,16,38,11,23,4,8,19,1
59,81,78,0,25,66,5,21,13,19,10,23,22,9,8,5,17,-1
62,86,72,0,32,68,3,11,19,23,10,30,25,8,9,6,21,1
66,88,78,0,25,56,3,14,11,14,7,21,9,15,7,3,18,-1
69,73,78,0,20,58,4,16,15,19,19,25,10,18,5,1,20,-1
73,65,78,0,22,70,5,21,7,14,21,24,19,11,9,5,14,-1
77,69,78,0,22,58,6,15,9,11,12,27,14,19,5,3,17,-1
80,90,65,1,36,70,6,15,12,18,12,23,28,15,11,4,20,1
83,79,78,1,27,72,6,19,11,17,14,33,16,17,9,4,13,-1
87,58,78,0,17,50,2,10,13,18,11,22,8,18,6,3,17,-1
91,72,78,0,20,52,1,9,14,18,10,24,8,19,7,5,20,-1
97,54,78,0,18,62,3,18,11,20,15,28,14,12,9,3,16,-1
100,73,78,1,24,61,1,8,16,22,15,32,16,20,5,1,21,-1
103,78,78,0,18,47,2,10,11,21,10,25,10,22,3,2,12,-1
106,92,78,0,24,62,1,9,11,14,8,26,4,14,1,3,21,-1
110,47,78,0,17,43,1,10,11,16,8,33,13,22,4,6,11,-1
113,81,78,0,23,53,2,12,2,7,9,17,12,20,4,5,11,-1
117,61,78,0,21,48,0,5,14,20,4,24,10,21,11,3,16,-1
121,58,78,0,24,62,3,11,7,8,14,22,21,12,7,3,13,1
122,82,78,0,25,56,3,11,25,29,6,31,24,13,6,6,25,-1
