11,108,78,0,38,62,4,5,28,35,14,29,15,6,4,1,26,1
12,87,65,0,32,61,11,21,12,15,14,22,21,15,13,1,22,1
16,66,78,0,22,61,4,17,18,29,24,15,10,17,15,2,19,1
20,79,72,0,27,57,2,11,23,28,13,13,8,13,13,3,22,1
25,75,78,0,27,52,4,11,17,22,10,18,13,14,5,4,19,1
26,88,78,0,38,84,6,16,6,13,29,29,19,13,7,5,11,1
27,66,65,0,26,64,6,18,8,14,18,21,16,20,14,1,20,1
33,85,65,1,31,64,7,17,16,23,13,18,13,13,12,4,24,1
40,72,65,0,28,62,1,11,15,20,16,28,19,14,9,2,11,1
43,58,65,0,22,44,4,5,10,16,9,18,14,13,5,1,16,1
46,91,78,0,34,66,11,21,12,19,10,27,22,13,12,6,21,1
48,76,65,0,24,57,5,14,23,29,17,23,9,15,8,3,18,1
50,90,72,0,27,61,8,23,28,40,18,22,19,12,13,4,17,1
58,106,72,0,39,74,8,17,20,31,20,31,23,11,15,12,16,1
62,74,72,0,28,49,5,13,13,20,9,27,18,19,13,3,22,1
66,59,65,0,23,63,2,11,11,16,19,31,12,18,7,2,21,1
69,74,65,0,26,70,6,20,16,21,14,25,10,7,10,4,23,1
73,82,72,0,32,69,5,21,13,17,17,19,22,10,10,4,21,1
77,73,72,0,24,62,7,15,18,21,15,20,10,11,6,3,20,1
80,67,65,0,27,62,2,10,11,17,16,19,9,18,17,3,28,1
84,64,78,0,26,66,6,16,3,9,19,15,16,9,8,3,23,-1
90,71,72,0,24,55,7,15,16,19,11,21,18,11,5,1,16,1
94,77,65,0,28,56,9,20,12,17,14,25,20,16,3,3,16,1
97,70,72,0,26,59,6,15,12,19,7,18,14,8,15,4,20,1
101,86,72,0,35,70,9,20,7,18,16,31,13,11,6,7,22,1
104,66,65,0,25,68,1,15,15,23,17,35,15,15,8,3,20,1
108,58,72,0,16,48,3,18,23,27,15,20,8,16,5,6,13,1
111,72,65,0,28,60,4,15,12,14,13,25,17,11,3,6,18,1
115,78,78,1,26,54,7,17,16,22,8,28,18,22,2,11,28,-1
118,82,78,0,22,60,4,10,16,22,10,16,6,9,7,0,18,-1
123,78,72,0,28,50,2,11,20,21,8,21,19,11,6,4,7,1
124,66,72,0,25,58,6,16,10,13,15,20,15,7,4,6,13,1
125,59,78,0,21,59,0,15,7,7,9,19,7,14,4,5,16,-1
137,110,72,0,36,82,12,22,26,39,27,34,22,21,11,7,21,1
139,92,72,0,31,63,4,12,26,30,16,32,14,11,7,1,17,1
144,75,78,0,31,75,3,16,10,12,21,28,17,7,4,9,17,1
146,94,78,1,32,74,10,20,20,24,13,21,14,4,6,3,19,1
151,66,78,1,25,67,6,22,10,13,14,23,11,14,8,1,23,1
153,67,78,0,19,55,2,12,15,18,9,18,8,10,4,3,19,-1
