7,58,78,0,19,39,4,12,16,20,6,25,13,18,8,0,12,1
11,79,78,0,32,59,9,19,6,11,17,19,23,20,9,1,10,1
13,79,78,2,31,71,8,21,9,19,17,28,20,16,11,4,11,1
16,51,78,0,16,53,4,18,6,8,5,18,8,11,8,6,14,-1
25,73,78,0,25,56,9,21,14,20,13,32,13,17,7,5,16,1
29,49,78,0,21,63,3,13,3,5,15,30,12,15,7,4,12,-1
33,65,78,0,23,53,6,16,13,16,7,29,11,16,6,3,14,1
42,67,65,0,28,52,8,19,3,5,13,17,18,21,7,3,14,1
53,61,65,0,23,66,11,27,4,7,13,28,13,13,11,3,18,1
55,62,78,0,20,57,3,9,14,19,13,20,9,14,6,4,11,-1
59,59,78,0,24,58,3,14,8,9,15,29,14,17,11,1,10,1
61,60,78,0,23,53,4,13,10,15,11,23,14,12,10,2,14,1
66,60,78,0,19,54,2,15,9,15,11,26,10,15,5,2,17,-1
68,71,78,0,16,52,5,14,7,8,10,19,7,18,7,4,13,-1
73,62,65,0,24,51,4,15,10,11,14,24,14,23,9,3,12,1
80,61,78,0,25,52,4,9,7,8,8,34,11,23,7,4,10,1
82,74,78,0,19,52,5,13,21,22,11,18,8,21,11,2,14,-1
87,51,78,0,18,46,5,9,5,14,10,29,10,16,6,2,13,-1
89,67,65,0,25,60,5,15,12,17,17,25,11,13,7,5,10,1
94,63,78,0,23,62,5,11,12,15,13,30,15,12,8,8,13,1
96,45,78,0,15,48,1,10,12,13,10,26,9,18,8,6,18,-1
108,69,78,0,21,61,4,17,10,12,13,18,8,13,8,5,14,-1
110,63,78,0,24,67,5,25,9,12,13,21,11,12,11,7,14,-1
115,50,78,0,18,59,0,8,3,4,13,21,10,11,6,5,11,-1
117,68,78,0,28,62,7,16,5,6,10,32,22,10,11,6,15,1
