11,80,72,0,33,79,12,27,2,2,16,26,20,9,6,2,9,1
13,55,72,0,21,58,7,26,6,12,21,22,15,14,7,1,16,1
15,61,65,0,26,68,4,21,5,10,19,33,15,12,11,2,21,1
19,77,65,0,32,73,6,24,7,12,15,31,19,12,10,8,19,1
21,77,65,0,31,69,5,19,10,17,19,28,16,13,9,1,16,1
25,77,72,0,33,75,5,18,6,13,21,30,17,10,15,4,16,1
27,86,72,0,33,64,7,12,13,20,17,24,19,19,18,4,9,1
30,73,72,0,30,67,4,19,9,11,15,24,20,18,12,5,16,1
32,78,72,0,29,65,6,27,14,23,17,27,19,20,11,3,19,1
34,84,72,0,36,73,5,19,7,15,18,21,22,8,13,4,8,1
47,88,78,0,31,65,11,22,8,14,9,19,15,14,8,2,21,-1
48,89,78,0,37,73,8,23,7,10,15,29,17,12,10,3,16,1
50,83,72,0,32,74,7,21,12,18,26,25,20,9,6,2,11,1
58,73,72,0,25,57,9,17,14,21,13,32,12,13,7,1,18,1
62,76,78,0,21,54,3,14,11,17,14,25,11,28,9,1,20,-1
66,79,72,0,31,59,8,13,9,17,14,32,18,23,12,5,18,1
69,83,65,0,27,55,12,23,17,27,9,20,18,12,12,2,16,1
73,71,72,0,26,64,4,20,15,18,21,18,16,18,13,4,24,1
76,76,65,0,30,72,9,28,7,8,17,26,21,11,7,1,19,1
83,69,78,0,20,51,4,14,14,23,13,22,11,21,7,1,20,-1
87,57,65,0,21,58,5,18,10,12,10,34,11,17,5,3,14,1
91,57,78,0,19,52,5,20,8,10,8,35,11,26,3,2,17,-1
94,67,65,0,22,58,5,17,18,22,10,22,9,14,16,5,17,1
97,61,72,0,19,53,8,21,15,27,14,34,14,17,5,4,20,1
101,58,65,0,22,49,5,15,9,16,6,24,11,12,6,5,19,1
104,90,78,0,26,68,7,23,10,14,11,16,14,17,14,7,21,-1
111,67,72,1,18,54,8,18,23,38,13,31,16,18,9,2,23,1
115,79,78,0,20,55,3,14,8,17,8,20,12,18,10,5,23,-1
118,70,78,0,25,54,6,17,11,17,11,23,12,22,10,4,22,-1
122,77,78,0,33,55,6,15,5,12,5,28,21,13,6,3,13,1
123,74,78,0,28,59,8,15,10,12,10,27,16,20,16,7,21,1
124,78,78,0,25,61,9,23,8,9,8,20,13,14,4,5,21,-1
138,74,78,0,28,76,6,21,9,16,17,22,13,10,14,6,22,-1
