12,103,72,0,36,74,12,33,19,27,17,24,24,9,14,3,14,1
15,79,65,0,32,67,5,16,10,20,18,32,12,23,4,4,21,1
18,68,72,0,23,59,7,20,15,17,13,20,14,15,8,5,11,1
20,90,72,0,32,83,9,30,17,25,26,40,21,19,14,4,19,1
24,70,78,0,19,70,3,21,17,24,22,25,8,14,2,0,19,-1
25,91,78,0,30,73,8,21,9,16,21,26,15,21,4,1,27,-1
30,75,78,0,19,56,5,18,18,27,11,21,7,15,10,3,19,-1
33,111,72,0,41,86,13,31,16,20,27,32,17,15,7,3,9,1
36,69,65,0,26,68,9,23,8,10,11,37,13,16,8,5,7,1
38,70,72,0,25,59,3,11,17,21,17,32,12,18,8,11,20,1
41,98,78,0,18,63,10,32,12,18,18,20,12,14,6,3,17,-1
44,75,65,0,30,65,5,19,10,12,13,27,15,14,5,2,15,1
52,92,72,0,36,71,8,19,12,24,13,37,24,18,12,8,24,1
58,87,78,0,20,70,3,20,19,28,20,36,13,24,3,2,21,-1
62,83,78,0,28,64,8,20,8,11,12,26,16,21,6,6,13,-1
65,78,78,0,22,59,1,12,17,24,15,32,10,22,6,4,19,-1
68,88,65,0,32,71,9,22,15,17,16,31,23,13,5,6,20,1
76,84,78,0,25,56,13,22,6,10,10,28,15,22,4,6,9,-1
79,78,72,0,28,63,6,27,16,22,14,36,18,12,7,4,13,1
82,80,78,0,24,64,7,17,10,12,9,25,13,11,5,3,15,-1
87,88,78,0,27,67,5,24,17,20,19,19,13,12,7,2,21,-1
91,93,78,0,23,60,3,14,25,33,11,24,9,14,6,1,25,-1
96,79,72,1,32,75,6,19,9,11,17,29,9,12,8,3,17,1
100,77,78,0,27,74,5,16,7,14,19,24,15,8,5,3,13,-1
103,80,72,0,23,55,7,23,27,34,14,28,15,12,11,3,9,1
105,71,72,0,20,58,7,22,24,34,18,30,9,17,8,1,15,1
108,85,78,0,21,62,3,15,24,32,15,24,11,15,10,2,17,-1
115,67,78,0,20,58,4,12,10,18,17,20,7,15,6,4,17,-1
118,93,78,0,19,64,3,12,19,24,15,15,6,19,10,2,17,-1
122,70,65,0,22,64,8,21,18,24,21,28,11,18,9,5,20,1
123,92,78,0,30,67,8,17,12,15,19,17,12,19,7,5,15,-1
