11,84,72,0,32,76,9,27,11,17,22,27,22,18,19,7,16,1
14,82,65,0,34,64,7,17,7,14,10,24,24,20,12,10,24,1
17,74,72,0,28,63,6,13,12,16,12,19,19,17,11,2,10,1
20,67,78,0,19,62,8,24,12,12,13,20,13,19,13,6,26,-1
22,87,65,0,36,63,9,18,6,12,9,27,28,11,8,3,18,1
25,93,72,0,35,60,6,20,17,21,9,32,28,22,15,5,15,1
26,91,72,0,31,63,12,23,17,27,13,34,21,15,11,2,15,1
30,100,72,0,34,62,6,20,26,32,12,22,22,14,12,5,18,1
32,76,65,0,24,50,1,9,27,35,14,29,15,19,13,5,19,1
36,67,65,0,27,69,7,21,6,10,20,31,18,13,8,7,18,1
38,80,65,0,33,68,7,26,7,7,12,34,26,11,12,7,10,1
40,72,72,0,24,51,7,20,17,21,14,21,12,16,8,4,18,1
42,76,72,0,30,72,12,31,4,8,13,21,22,9,14,2,18,1
45,91,72,0,31,52,10,20,19,27,7,24,16,14,9,2,11,1
50,79,78,0,23,52,2,10,18,32,8,24,12,19,9,5,20,-1
65,71,72,0,30,59,6,15,5,10,11,28,20,18,16,3,13,1
68,69,65,0,27,67,7,28,8,10,19,29,15,14,8,3,20,1
71,77,72,0,26,63,6,20,19,24,20,25,17,11,4,3,20,1
76,64,65,0,27,55,3,10,7,9,13,25,20,10,6,6,7,1
80,90,72,0,35,76,4,18,16,20,23,35,21,14,12,4,19,1
82,77,72,0,26,61,5,17,20,28,14,25,19,20,15,4,24,1
85,67,65,0,27,72,10,31,3,4,15,24,16,6,14,3,10,1
90,78,72,0,32,64,5,18,9,13,18,14,20,13,14,3,16,1
96,89,78,0,26,63,6,18,8,12,11,13,10,15,5,1,17,-1
99,77,65,0,29,57,13,23,6,9,10,22,22,16,13,4,15,1
103,64,72,0,24,60,10,25,6,10,12,16,12,14,12,1,18,1
106,66,72,0,24,51,10,23,8,14,10,19,22,15,7,7,10,1
111,82,72,0,29,54,10,19,14,22,12,31,22,15,7,5,16,1
114,68,78,0,19,55,4,16,13,21,11,19,12,20,6,1,21,-1
117,60,78,0,19,65,7,25,8,14,16,20,14,13,13,3,21,-1
119,70,72,0,27,57,6,16,10,16,14,16,16,24,9,5,20,1
125,66,78,0,24,53,5,18,13,17,12,30,15,17,6,3,13,1
126,71,78,0,25,69,9,23,8,12,18,23,9,14,7,5,20,-1
138,56,78,0,25,67,3,15,3,8,20,19,10,8,12,3,8,1
140,75,65,0,27,69,8,29,13,23,22,18,10,14,9,1,15,1
146,70,78,0,22,55,9,21,10,14,11,23,15,19,7,5,23,-1
