11,69,78,0,17,52,6,20,5,9,9,18,7,19,13,2,21,-1
14,71,72,0,26,58,9,25,10,15,12,22,17,13,8,4,14,1
17,69,78,0,26,56,6,16,8,12,13,25,9,21,0,2,21,-1
25,73,78,0,13,58,4,29,8,16,15,31,7,23,4,4,23,-1
26,87,78,0,33,63,7,20,14,22,7,23,18,6,7,2,18,1
30,106,78,0,35,98,9,34,9,12,18,34,22,13,10,4,21,-1
34,71,78,0,11,53,2,19,14,23,14,26,2,20,6,2,17,-1
37,77,78,0,27,58,9,22,8,10,3,28,17,18,8,7,19,-1
40,76,78,0,22,72,2,19,8,14,16,25,13,20,10,3,16,-1
44,80,78,0,22,61,7,21,4,5,13,27,18,25,6,6,10,-1
49,74,78,0,16,61,5,22,9,17,14,19,12,16,8,1,13,-1
51,100,78,0,17,70,6,28,5,6,10,20,8,11,8,1,12,-1
60,79,78,1,29,73,12,26,7,9,18,26,17,16,5,3,21,-1
68,69,78,0,19,59,4,18,8,12,15,22,9,12,7,4,15,-1
73,73,78,0,20,69,7,17,4,8,18,22,9,14,6,6,24,-1
75,72,78,0,20,50,6,15,14,18,10,25,8,17,5,2,19,-1
80,74,78,0,23,67,3,20,8,11,18,21,14,17,7,2,13,-1
82,97,78,0,21,60,7,16,11,19,10,20,12,21,11,3,14,-1
87,83,78,0,21,61,0,17,15,17,12,22,6,12,8,4,13,-1
89,66,72,0,22,50,6,15,16,23,15,38,12,21,6,8,7,1
96,70,78,0,22,61,6,17,12,20,11,25,9,6,4,0,22,-1
101,74,78,0,23,54,6,13,13,16,10,22,8,16,9,0,16,-1
103,73,78,0,22,72,5,24,8,16,16,19,11,15,18,1,25,-1
108,69,78,0,20,64,6,22,9,9,13,27,11,14,4,5,9,-1
110,103,78,0,21,58,2,13,15,23,11,21,13,22,8,3,17,-1
115,72,78,0,20,53,3,15,13,19,8,23,13,21,6,6,20,-1
117,87,78,0,20,55,6,19,14,18,7,24,11,16,5,1,23,-1
123,62,78,0,23,66,4,15,8,14,15,30,8,11,5,2,17,-1
