11,60,65,0,22,61,6,16,10,16,16,21,14,14,9,3,11,1
14,54,78,0,16,58,0,7,5,11,17,19,3,15,9,3,11,-1
19,65,78,0,23,67,3,13,10,15,19,26,13,16,7,3,27,-1
22,54,72,0,22,58,4,17,6,7,20,17,12,13,12,4,12,1
25,63,78,0,20,48,2,11,14,22,9,17,11,17,11,2,23,-1
31,46,78,0,17,56,2,12,7,13,15,19,10,15,7,1,20,-1
34,67,78,0,22,51,5,14,9,14,14,19,11,15,5,3,21,-1
38,74,72,0,24,49,2,7,24,38,10,27,16,15,11,2,22,1
41,69,72,0,25,60,5,12,14,24,17,22,12,12,7,2,17,1
51,73,72,0,28,59,4,11,13,24,16,33,19,24,15,1,16,1
58,72,72,0,26,57,4,12,16,27,12,30,16,10,9,4,16,1
62,71,72,0,24,54,8,15,15,18,8,21,20,17,16,3,16,1
66,70,78,0,21,55,3,15,21,31,19,18,8,23,8,2,22,-1
69,64,78,0,16,48,3,10,11,17,10,21,7,12,0,0,15,-1
73,67,78,0,19,54,4,14,9,13,16,18,8,22,5,2,13,-1
76,83,78,0,22,60,1,12,9,15,14,18,12,16,7,0,18,-1
80,49,72,0,21,50,2,12,5,6,11,26,12,18,7,1,17,1
83,69,78,0,21,52,5,14,10,14,11,23,11,21,6,2,20,-1
87,51,65,0,20,59,4,10,7,10,18,25,8,21,11,1,16,1
90,61,65,0,20,54,2,7,19,25,17,26,9,14,5,1,20,1
94,68,78,0,24,56,2,15,17,22,13,18,17,12,7,1,17,-1
97,76,72,0,29,66,1,8,17,25,17,34,14,19,9,3,20,1
101,71,78,0,21,61,4,20,15,21,16,19,13,18,6,4,15,-1
104,53,78,0,14,58,2,11,10,11,11,23,6,14,4,2,18,-1
108,67,72,0,24,57,6,13,13,16,11,24,16,16,9,1,18,1
111,59,78,0,20,55,3,13,10,12,16,21,12,16,9,3,20,-1
115,77,78,0,27,64,2,13,13,15,13,26,11,19,4,7,23,-1
118,74,78,0,23,52,4,9,6,8,9,19,7,24,11,1,19,-1
121,77,72,0,27,55,10,18,13,14,11,16,18,14,9,2,15,1
129,68,78,0,23,65,3,21,15,23,17,24,7,13,8,4,18,-1
