13,73,72,0,27,65,4,10,15,20,15,21,16,16,17,5,22,1
16,74,72,0,31,70,3,19,9,15,17,22,18,10,11,10,16,1
19,61,65,0,23,63,5,11,10,14,19,25,19,25,15,3,18,1
22,68,72,0,30,59,1,8,7,12,12,26,17,15,13,4,18,1
25,59,78,0,25,48,4,6,5,9,12,32,13,24,8,3,18,1
26,59,78,0,22,60,2,5,13,18,16,33,4,18,9,1,24,1
30,71,72,0,28,51,4,9,11,18,12,27,16,20,10,11,21,1
32,63,65,0,24,59,4,13,11,17,13,23,16,13,10,7,19,1
35,92,78,2,34,77,5,18,8,14,16,38,16,27,6,8,31,-1
43,67,78,0,27,67,3,17,4,8,16,22,13,9,8,1,19,-1
48,62,72,0,19,63,8,24,16,23,19,26,11,11,15,3,19,1
60,75,65,0,31,65,4,8,9,16,14,26,20,17,12,2,14,1
64,55,72,0,19,55,4,14,13,21,14,18,10,12,14,5,15,1
68,58,72,0,20,45,3,11,15,17,10,27,12,19,4,2,11,1
71,63,65,0,25,59,1,5,12,14,15,26,12,12,6,4,14,1
75,71,72,1,26,66,9,17,10,16,19,21,17,16,8,3,15,1
78,62,78,0,24,49,2,8,7,10,14,20,13,21,2,5,25,-1
82,72,78,0,28,48,2,6,14,24,8,28,21,19,7,1,19,1
85,65,72,0,23,55,3,10,16,21,11,22,11,17,9,5,13,1
90,54,78,0,16,52,0,14,4,9,18,24,11,22,7,6,12,-1
92,71,78,0,16,53,1,7,8,10,10,14,6,17,9,8,16,-1
96,66,78,0,13,44,0,7,8,11,6,20,3,21,4,2,19,-1
104,61,78,0,17,61,1,8,17,24,20,24,5,15,3,4,25,-1
107,60,78,0,21,50,3,10,5,9,7,24,13,18,6,4,23,-1
110,61,65,0,22,48,3,8,14,19,7,26,10,13,8,1,15,1
113,62,72,0,22,60,7,20,11,14,15,20,16,9,7,2,13,1
117,68,65,0,23,54,2,7,20,26,12,27,13,16,12,1,22,1
119,69,72,0,26,60,2,7,15,21,11,22,20,11,16,7,15,1
124,52,78,0,16,50,1,8,19,30,18,29,8,18,10,4,14,1
125,49,78,0,11,45,2,13,10,11,8,24,3,18,4,2,18,-1
138,86,78,0,26,63,7,21,14,24,15,21,14,19,8,2,25,-1
